reading values from the .bin file...


mean = -169500 / 4096 = -41.3818
threshold = mean + 8dB = -33.3818

        magnitude       frequency               data index      freq dif        mag dif
data[423-5] - data[423] = 2.12071
data[423] - data[423+5] = 1.85063

data[424] (the magnitude) = -32.1719
data[424-1] - data[424] = 0.951082
data[424] - data[424+1] = -0.544487
data[424-5] - data[424] = 2.71748
data[424] - data[424+5] = 0.37225

data[425] (the magnitude) = -31.6274
data[425-1] - data[425] = -0.544487
data[425] - data[425+1] = 0.502983
data[425-5] - data[425] = 1.65075
data[425] - data[425+5] = 2.29646

data[426] (the magnitude) = -32.1304
data[426-1] - data[426] = 0.502983
data[426] - data[426+1] = 0.286747
data[426-5] - data[426] = 1.92401
data[426] - data[426+5] = 0.891888

data[427] (the magnitude) = -32.4171
data[427-1] - data[427] = 0.286747
data[427] - data[427+1] = 0.654301
data[427-5] - data[427] = 1.70381
data[427] - data[427+5] = 0.341747

data[428] (the magnitude) = -33.0714
data[428-1] - data[428] = 0.654301
data[428] - data[428+1] = -0.527294
data[428-5] - data[428] = 1.85063
data[428] - data[428+5] = 0.16148

data[429] (the magnitude) = -32.5441
data[429-1] - data[429] = -0.527294
data[429] - data[429+1] = 1.37972
data[429-5] - data[429] = 0.37225
data[429] - data[429+5] = 1.93898

data[431] (the magnitude) = -33.0223
data[431-1] - data[431] = -0.901588
data[431] - data[431+1] = -0.263393
data[431-5] - data[431] = 0.891888
data[431] - data[431+5] = 2.28293

data[432] (the magnitude) = -32.7589
data[432-1] - data[432] = -0.263393
data[432] - data[432+1] = 0.474033
data[432-5] - data[432] = 0.341747
data[432] - data[432+5] = 2.09375

data[433] (the magnitude) = -33.2329
data[433-1] - data[433] = 0.474033
data[433] - data[433+1] = 1.25021
data[433-5] - data[433] = 0.16148
data[433] - data[433+5] = 0.649879

data[1962] (the magnitude) = -32.8081
data[1962-1] - data[1962] = -0.754635
data[1962] - data[1962+1] = -0.0670242
data[1962-5] - data[1962] = -2.75406
data[1962] - data[1962+5] = -17.6053

data[1963] (the magnitude) = -32.7411
data[1963-1] - data[1963] = -0.0670242
data[1963] - data[1963+1] = -1.41939
data[1963-5] - data[1963] = -3.27855
data[1963] - data[1963+5] = -7.02315

data[1964] (the magnitude) = -31.3217
data[1964-1] - data[1964] = -1.41939
data[1964] - data[1964+1] = -2.23755
data[1964-5] - data[1964] = -4.14034
data[1964] - data[1964+5] = -2.28894

data[1965] (the magnitude) = -29.0842
data[1965-1] - data[1965] = -2.23755
data[1965] - data[1965+1] = -2.42621
data[1965-5] - data[1965] = -6.12242
data[1965] - data[1965+5] = 2.02449

data[1966] (the magnitude) = -26.658
data[1966-1] - data[1966] = -2.42621
data[1966] - data[1966+1] = -11.4552
data[1966-5] - data[1966] = -6.90481
data[1966] - data[1966+5] = 5.12696

data[1967] (the magnitude) = -15.2028
data[1967-1] - data[1967] = -11.4552
data[1967] - data[1967+1] = 10.5152
data[1967-5] - data[1967] = -17.6053
data[1967] - data[1967+5] = 17.963

data[1968] (the magnitude) = -25.718
data[1968-1] - data[1968] = 10.5152
data[1968] - data[1968+1] = 3.31482
data[1968-5] - data[1968] = -7.02315
data[1968] - data[1968+5] = 7.89824

data[1969] (the magnitude) = -29.0328
data[1969-1] - data[1969] = 3.31482
data[1969] - data[1969+1] = 2.07588
data[1969-5] - data[1969] = -2.28894
data[1969] - data[1969+5] = 5.28021

data[1970] (the magnitude) = -31.1087
data[1970-1] - data[1970] = 2.07588
data[1970] - data[1970+1] = 0.67625
data[1970-5] - data[1970] = 2.02449
data[1970] - data[1970+5] = 3.42211

data[1971] (the magnitude) = -31.7849
data[1971-1] - data[1971] = 0.67625
data[1971] - data[1971+1] = 1.3809
data[1971-5] - data[1971] = 5.12696
data[1971] - data[1971+5] = 4.21495

data[1972] (the magnitude) = -33.1658
data[1972-1] - data[1972] = 1.3809
data[1972] - data[1972+1] = 0.450386
data[1972-5] - data[1972] = 17.963
data[1972] - data[1972+5] = 2.77896

data[2162] (the magnitude) = -32.9652
data[2162-1] - data[2162] = -2.05142
data[2162] - data[2162+1] = 0.421806
data[2162-5] - data[2162] = -2.9036
data[2162] - data[2162+5] = -1.91521

data[2164] (the magnitude) = -32.8028
data[2164-1] - data[2164] = -0.584206
data[2164] - data[2164+1] = -0.138454
data[2164-5] - data[2164] = -2.0299
data[2164] - data[2164+5] = -4.24444

data[2165] (the magnitude) = -32.6644
data[2165-1] - data[2165] = -0.138454
data[2165] - data[2165+1] = -1.49605
data[2165-5] - data[2165] = -1.63982
data[2165] - data[2165+5] = -5.69283

data[2166] (the magnitude) = -31.1683
data[2166-1] - data[2166] = -1.49605
data[2166] - data[2166+1] = -0.118305
data[2166-5] - data[2166] = -3.84832
data[2166] - data[2166+5] = -7.4551

data[2167] (the magnitude) = -31.05
data[2167-1] - data[2167] = -0.118305
data[2167] - data[2167+1] = -1.16207
data[2167-5] - data[2167] = -1.91521
data[2167] - data[2167+5] = -15.7636

data[2168] (the magnitude) = -29.888
data[2168-1] - data[2168] = -1.16207
data[2168] - data[2168+1] = -1.32957
data[2168-5] - data[2168] = -3.49908
data[2168] - data[2168+5] = -4.47703

data[2169] (the magnitude) = -28.5584
data[2169-1] - data[2169] = -1.32957
data[2169] - data[2169+1] = -1.58685
data[2169-5] - data[2169] = -4.24444
data[2169] - data[2169+5] = 0.0288963

data[2170] (the magnitude) = -26.9716
data[2170-1] - data[2170] = -1.58685
data[2170] - data[2170+1] = -3.25832
data[2170-5] - data[2170] = -5.69283
data[2170] - data[2170+5] = 7.66925

data[2171] (the magnitude) = -23.7132
data[2171-1] - data[2171] = -3.25832
data[2171] - data[2171+1] = -8.42681
data[2171-5] - data[2171] = -7.4551
data[2171] - data[2171+5] = -8.66882

data[2172] (the magnitude) = -15.2864
data[2172-1] - data[2172] = -8.42681
data[2172] - data[2172+1] = 10.1245
data[2172-5] - data[2172] = -15.7636
data[2172] - data[2172+5] = 13.1139

data[2173] (the magnitude) = -25.4109
data[2173-1] - data[2173] = 10.1245
data[2173] - data[2173+1] = 3.17636
data[2173-5] - data[2173] = -4.47703
data[2173] - data[2173+5] = 4.9299

data[2174] (the magnitude) = -28.5873
data[2174-1] - data[2174] = 3.17636
data[2174] - data[2174+1] = 6.05351
data[2174-5] - data[2174] = 0.0288963
data[2174] - data[2174+5] = 2.73223

data[2176] (the magnitude) = -15.0444
data[2176-1] - data[2176] = -19.5964
data[2176] - data[2176+1] = 13.3559
data[2176-5] - data[2176] = -8.66882
data[2176] - data[2176+5] = 17.4531

data[2177] (the magnitude) = -28.4003
data[2177-1] - data[2177] = 13.3559
data[2177] - data[2177+1] = 1.94054
data[2177-5] - data[2177] = 13.1139
data[2177] - data[2177+5] = 4.77353

data[2178] (the magnitude) = -30.3408
data[2178-1] - data[2178] = 1.94054
data[2178] - data[2178+1] = 0.978689
data[2178-5] - data[2178] = 4.9299
data[2178] - data[2178+5] = 3.10238

data[2179] (the magnitude) = -31.3195
data[2179-1] - data[2179] = 0.978689
data[2179] - data[2179+1] = 0.398846
data[2179-5] - data[2179] = 2.73223
data[2179] - data[2179+5] = 3.8552

data[2180] (the magnitude) = -31.7184
data[2180-1] - data[2180] = 0.398846
data[2180] - data[2180+1] = 0.779097
data[2180-5] - data[2180] = -2.92243
data[2180] - data[2180+5] = 2.87629

data[2181] (the magnitude) = -32.4975
data[2181-1] - data[2181] = 0.779097
data[2181] - data[2181+1] = 0.67635
data[2181-5] - data[2181] = 17.4531
data[2181] - data[2181+5] = 2.43365

data[2182] (the magnitude) = -33.1738
data[2182-1] - data[2182] = 0.67635
data[2182] - data[2182+1] = 0.269398
data[2182-5] - data[2182] = 4.77353
data[2182] - data[2182+5] = 2.1432

data[2438] (the magnitude) = -32.8664
data[2438-1] - data[2438] = -0.78112
data[2438] - data[2438+1] = 0.694939
data[2438-5] - data[2438] = -1.27636
data[2438] - data[2438+5] = -0.611187

data[2440] (the magnitude) = -32.9579
data[2440-1] - data[2440] = -0.603462
data[2440] - data[2440+1] = 0.213573
data[2440-5] - data[2440] = -0.937458
data[2440] - data[2440+5] = -1.03231

data[2441] (the magnitude) = -33.1714
data[2441-1] - data[2441] = 0.213573
data[2441] - data[2441+1] = -0.687576
data[2441-5] - data[2441] = -0.951908
data[2441] - data[2441+5] = -1.73403

data[2442] (the magnitude) = -32.4839
data[2442-1] - data[2442] = -0.687576
data[2442] - data[2442+1] = -0.228661
data[2442-5] - data[2442] = -1.16365
data[2442] - data[2442+5] = -1.6135

data[2443] (the magnitude) = -32.2552
data[2443-1] - data[2443] = -0.228661
data[2443] - data[2443+1] = -0.632645
data[2443-5] - data[2443] = -0.611187
data[2443] - data[2443+5] = -1.70103

data[2444] (the magnitude) = -31.6226
data[2444-1] - data[2444] = -0.632645
data[2444] - data[2444+1] = 0.302994
data[2444-5] - data[2444] = -1.93877
data[2444] - data[2444+5] = -1.26325

data[2445] (the magnitude) = -31.9256
data[2445-1] - data[2445] = 0.302994
data[2445] - data[2445+1] = -0.488142
data[2445-5] - data[2445] = -1.03231
data[2445] - data[2445+5] = -2.28299

data[2446] (the magnitude) = -31.4374
data[2446-1] - data[2446] = -0.488142
data[2446] - data[2446+1] = -0.567051
data[2446-5] - data[2446] = -1.73403
data[2446] - data[2446+5] = -2.46968

data[2447] (the magnitude) = -30.8704
data[2447-1] - data[2447] = -0.567051
data[2447] - data[2447+1] = -0.316185
data[2447-5] - data[2447] = -1.6135
data[2447] - data[2447+5] = -2.27003

data[2448] (the magnitude) = -30.5542
data[2448-1] - data[2448] = -0.316185
data[2448] - data[2448+1] = -0.194868
data[2448-5] - data[2448] = -1.70103
data[2448] - data[2448+5] = -2.91441

data[2449] (the magnitude) = -30.3593
data[2449-1] - data[2449] = -0.194868
data[2449] - data[2449+1] = -0.716742
data[2449-5] - data[2449] = -1.26325
data[2449] - data[2449+5] = -3.45115

data[2450] (the magnitude) = -29.6426
data[2450-1] - data[2450] = -0.716742
data[2450] - data[2450+1] = -0.674839
data[2450-5] - data[2450] = -2.28299
data[2450] - data[2450+5] = -3.85521

data[2451] (the magnitude) = -28.9677
data[2451-1] - data[2451] = -0.674839
data[2451] - data[2451+1] = -0.367393
data[2451-5] - data[2451] = -2.46968
data[2451] - data[2451+5] = -4.50061

data[2452] (the magnitude) = -28.6003
data[2452-1] - data[2452] = -0.367393
data[2452] - data[2452+1] = -0.960571
data[2452-5] - data[2452] = -2.27003
data[2452] - data[2452+5] = -6.24895

data[2453] (the magnitude) = -27.6398
data[2453-1] - data[2453] = -0.960571
data[2453] - data[2453+1] = -0.731607
data[2453-5] - data[2453] = -2.91441
data[2453] - data[2453+5] = -9.52017

data[2454] (the magnitude) = -26.9082
data[2454-1] - data[2454] = -0.731607
data[2454] - data[2454+1] = -1.12079
data[2454-5] - data[2454] = -3.45115
data[2454] - data[2454+5] = -10.5401

data[2455] (the magnitude) = -25.7874
data[2455-1] - data[2455] = -1.12079
data[2455] - data[2455+1] = -1.32024
data[2455-5] - data[2455] = -3.85521
data[2455] - data[2455+5] = -3.99339

data[2456] (the magnitude) = -24.4671
data[2456-1] - data[2456] = -1.32024
data[2456] - data[2456+1] = -2.11573
data[2456-5] - data[2456] = -4.50061
data[2456] - data[2456+5] = -0.28442

data[2457] (the magnitude) = -22.3514
data[2457-1] - data[2457] = -2.11573
data[2457] - data[2457+1] = -4.23179
data[2457-5] - data[2457] = -6.24895
data[2457] - data[2457+5] = 3.36085

data[2458] (the magnitude) = -18.1196
data[2458-1] - data[2458] = -4.23179
data[2458] - data[2458+1] = -1.75151
data[2458-5] - data[2458] = -9.52017
data[2458] - data[2458+5] = 8.77979

data[2459] (the magnitude) = -16.3681
data[2459-1] - data[2459] = -1.75151
data[2459] - data[2459+1] = 5.4259
data[2459-5] - data[2459] = -10.5401
data[2459] - data[2459+5] = 11.2482

data[2460] (the magnitude) = -21.794
data[2460-1] - data[2460] = 5.4259
data[2460] - data[2460+1] = 2.38873
data[2460-5] - data[2460] = -3.99339
data[2460] - data[2460+5] = 6.62692

data[2461] (the magnitude) = -24.1827
data[2461-1] - data[2461] = 2.38873
data[2461] - data[2461+1] = 1.52953
data[2461-5] - data[2461] = -0.28442
data[2461] - data[2461+5] = 4.83828

data[2462] (the magnitude) = -25.7122
data[2462-1] - data[2462] = 1.52953
data[2462] - data[2462+1] = 1.18715
data[2462-5] - data[2462] = 3.36085
data[2462] - data[2462+5] = 4.11533

data[2463] (the magnitude) = -26.8994
data[2463-1] - data[2463] = 1.18715
data[2463] - data[2463+1] = 0.716932
data[2463-5] - data[2463] = 8.77979
data[2463] - data[2463+5] = 2.95849

data[2464] (the magnitude) = -27.6163
data[2464-1] - data[2464] = 0.716932
data[2464] - data[2464+1] = 0.804586
data[2464-5] - data[2464] = 11.2482
data[2464] - data[2464+5] = 2.49525

data[2465] (the magnitude) = -28.4209
data[2465-1] - data[2465] = 0.804586
data[2465] - data[2465+1] = 0.600077
data[2465-5] - data[2465] = 6.62692
